	Unnamed: 0	SrcID	SrcName	TrgID	TrgName	Mode	PMID
8217	8217	6909	TBX2	1029	CDKN2A	negative	15300007;20624445
8219	8219	30009	TBX21	1233	CCR4	negative	14500650
8220	8220	30009	TBX21	10164	CHST4	positive	22446378
8221	8221	30009	TBX21	2833	CXCR3	positive	14500650;21540308
8224	8224	30009	TBX21	3458	IFNG	positive	17541280;19348920;20977921;21540308
8227	8227	30009	TBX21	3596	IL13	negative	18504404;19348920
8228	8228	30009	TBX21	3565	IL4	negative	17541280;18504404;19348920
8231	8231	30009	TBX21	11251	PTGDR2	negative	14500650
8233	8233	6926	TBX3	1026	CDKN1A	negative	20624445
8234	8234	6926	TBX3	1029	CDKN2A	negative	15300007;20624445
8235	8235	6910	TBX5	1029	CDKN2A	positive	20802524
8236	8236	6910	TBX5	2702	GJA5	positive	18451335
8239	8239	6910	TBX5	4878	NPPA	positive	14573514;18451335
8240	8240	6938	TCF12	999	CDH1	negative	22130667
8241	8241	6941	TCF19	898	CCNE1	negative	15051733
8243	8243	6929	TCF3	27113	BBC3	negative	23684607
8246	8246	6929	TCF3	999	CDH1	negative	20053763
8247	8247	6929	TCF3	1021	CDK6	negative	21788410
8248	8248	6929	TCF3	1026	CDKN1A	positive	15856770;23684607
8250	8250	6929	TCF3	1380	CR2	positive	11739509
8251	8251	6929	TCF3	9156	EXO1	negative	19698732
8254	8254	6929	TCF3	4609	MYC	positive	22384858
8255	8255	6929	TCF3	4609	MYC	negative	21788410
8256	8256	6929	TCF3	5460	POU5F1	negative	21725619
8258	8258	6925	TCF4	5243	ABCB1	positive	20459685
8261	8261	6925	TCF4	595	CCND1	positive	20459685
8264	8264	6925	TCF4	170482	CLEC4C	positive	20483924
8265	8265	6925	TCF4	26047	CNTNAP2	positive	22777675
8269	8269	6925	TCF4	51696	HECA	negative	22100912
8273	8273	6925	TCF4	4286	MITF	negative	21519923
8274	8274	6925	TCF4	4609	MYC	positive	21533051
8276	8276	6925	TCF4	147111	NOTUM	positive	18429952
8277	8277	6925	TCF4	9378	NRXN1	positive	22777675
8278	8278	6925	TCF4	5337	PLD1	positive	20442281
8279	8279	6925	TCF4	5728	PTEN	negative	21132538
8282	8282	6925	TCF4	7422	VEGFA	positive	15940626
8283	8283	6925	TCF4	7431	VIM	positive	12750294
8288	8288	6934	TCF7L2	332	BIRC5	positive	20331626
8292	8292	6934	TCF7L2	51696	HECA	negative	22100912
8296	8296	6934	TCF7L2	56910	STARD7	positive	21622533
8298	8298	10732	TCFL5	914	CD2	negative	12923186
8299	8299	7003	TEAD1	23545	ATP6V0A2	positive	15878913
8300	8300	7003	TEAD1	10232	MSLN	positive	17909009
8304	8304	7004	TEAD4	7422	VEGFA	negative	22761647
8305	8305	7008	TEF	213	ALB	positive	8617210
8308	8308	7020	TFAP2A	43	ACHE	negative	7559515
8314	8314	7020	TFAP2A	596	BCL2	negative	16533807
8315	8315	7020	TFAP2A	680	BRS3	positive	17355223
8317	8317	7020	TFAP2A	3732	CD82	positive	15580298
8318	8318	7020	TFAP2A	999	CDH1	positive	17224907
8319	8319	7020	TFAP2A	999	CDH1	negative	17224907
8320	8320	7020	TFAP2A	1026	CDKN1A	positive	20805990
8321	8321	7020	TFAP2A	1026	CDKN1A	negative	11420667
8327	8327	7020	TFAP2A	1382	CRABP2	positive	17187826
8329	8329	7020	TFAP2A	1410	CRYAB	positive	21556774
8333	8333	7020	TFAP2A	131566	DCBLD2	positive	22468095
8335	8335	7020	TFAP2A	1893	ECM1	positive	17187826
8338	8338	7020	TFAP2A	2113	ETS1	positive	1945412
8346	8346	7020	TFAP2A	3082	HGF	negative	10860846
8349	8349	7020	TFAP2A	3201	HOXA4	negative	8759021
8350	8350	7020	TFAP2A	3292	HSD17B1	negative	9231796
8353	8353	7020	TFAP2A	3488	IGFBP5	positive	7559606
8355	8355	7020	TFAP2A	3814	KISS1	positive	16260418
8357	8357	7020	TFAP2A	11278	KLF12	negative	10704285
8358	8358	7020	TFAP2A	3852	KRT5	positive	12024040
8360	8360	7020	TFAP2A	4012	LNPEP	positive	15894523
8361	8361	7020	TFAP2A	4162	MCAM	negative	20805990
8363	8363	7020	TFAP2A	4318	MMP9	positive	17224907
8364	8364	7020	TFAP2A	4318	MMP9	negative	17224907
8366	8366	7020	TFAP2A	4585	MUC4	negative	17621592
8368	8368	7020	TFAP2A	4832	NME3	positive	9067290
8369	8369	7020	TFAP2A	2908	NR3C1	positive	7794935
8373	8373	7020	TFAP2A	5578	PRKCA	positive	12269829
8374	8374	7020	TFAP2A	5728	PTEN	positive	18316341
8377	8377	7020	TFAP2A	6573	SLC19A1	positive	12228234
8381	8381	7020	TFAP2A	6783	SULT1E1	positive	17187826
8382	8382	7020	TFAP2A	6879	TAF7	positive	12364593
8385	8385	7020	TFAP2A	7422	VEGFA	positive	9049304
8387	8387	7021	TFAP2B	9370	ADIPOQ	negative	19325541
8388	8388	7021	TFAP2B	1410	CRYAB	positive	21556774
8391	8391	7021	TFAP2B	5730	PTGDS	positive	15743775
8392	8392	7022	TFAP2C	1026	CDKN1A	negative	22371483
8393	8393	7022	TFAP2C	1382	CRABP2	positive	17187826
8395	8395	7022	TFAP2C	1893	ECM1	positive	17187826
8398	8398	7022	TFAP2C	2099	ESR1	positive	11278455;19458056
8399	8399	7022	TFAP2C	2876	GPX1	positive	22964634
8402	8402	7022	TFAP2C	6783	SULT1E1	positive	17187826
8403	8403	7023	TFAP4	1026	CDKN1A	positive	19270520
8406	8406	7023	TFAP4	4193	MDM2	negative	19505873
8408	8408	7023	TFAP4	5521	PPP2R2B	negative	20533062
8409	8409	7023	TFAP4	6297	SALL2	positive	21228219
8413	8413	7024	TFCP2	5080	PAX6	positive	11574690
8414	8414	7024	TFCP2	6696	SPP1	positive	20404171;21703197
8416	8416	7024	TFCP2	7018	TF	positive	20796026
8421	8421	7027	TFDP1	898	CCNE1	positive	12029633;14618416
8422	8422	7027	TFDP1	983	CDK1	positive	14618416
8423	8423	7027	TFDP1	1719	DHFR	positive	14618416
8424	8424	7027	TFDP1	4605	MYBL2	positive	14618416
8425	8425	7027	TFDP1	8204	NRIP1	positive	22629304
8426	8426	7027	TFDP1	5111	PCNA	positive	14618416
8427	8427	7027	TFDP1	6240	RRM1	positive	14618416
8428	8428	7027	TFDP1	7157	TP53	negative	8557038
8429	8429	7027	TFDP1	7298	TYMS	positive	14618416
8431	8431	51270	TFDP3	81631	MAP1LC3B	positive	22482402
8435	8435	29844	TFPT	55840	EAF2	negative	17395368
8436	8436	7050	TGIF1	5054	SERPINE1	negative	19524896
8437	8437	7050	TGIF1	6658	SOX3	negative	22293114
8439	8439	7067	THRA	462	SERPINC1	negative	8910619
8440	8440	7068	THRB	1081	CGA	negative	2480596
8444	8444	7090	TLE3	861	RUNX1	negative	19403666
8447	8447	3195	TLX1	4609	MYC	positive	20618946
8448	8448	3195	TLX1	8013	NR4A3	positive	15384172
8449	8449	7128	TNFAIP3	3665	IRF7	negative	20392859
8450	8450	7128	TNFAIP3	3725	JUN	negative	19124729
8451	8451	7128	TNFAIP3	4790	NFKB1	negative	19124729
8453	8453	7128	TNFAIP3	5970	RELA	negative	19124729
8456	8456	10140	TOB1	3558	IL2	negative	11694881
8457	8457	7155	TOP2B	861	RUNX1	positive	24327541
8458	8458	7157	TP53	5243	ABCB1	negative	10029407
8460	8460	7157	TP53	174	AFP	negative	14522900
8461	8461	7157	TP53	207	AKT1	negative	12485897
8467	8467	7157	TP53	325	APCS	positive	15378026
8469	8469	7157	TP53	467	ATF3	positive	12372430
8471	8471	7157	TP53	581	BAX	positive	10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
8473	8473	7157	TP53	27113	BBC3	positive	17280505
8475	8475	7157	TP53	596	BCL2	negative	11313951;17693666;19411072;20428827;9000137
8477	8477	7157	TP53	598	BCL2L1	positive	9000137
8478	8478	7157	TP53	598	BCL2L1	negative	18172861
8479	8479	7157	TP53	602	BCL3	negative	12808109
8480	8480	7157	TP53	624	BDKRB2	positive	15632413
8481	8481	7157	TP53	632	BGLAP	positive	21964930
8482	8482	7157	TP53	332	BIRC5	negative	17124180
8484	8484	7157	TP53	672	BRCA1	negative	9619832
8486	8486	7157	TP53	675	BRCA2	negative	18765668;9619832
8494	8494	7157	TP53	857	CAV1	positive	10684646
8497	8497	7157	TP53	891	CCNB1	negative	11892838
8498	8498	7157	TP53	9133	CCNB2	negative	12889596
8499	8499	7157	TP53	595	CCND1	negative	12808109
8500	8500	7157	TP53	3732	CD82	positive	9736732
8501	8501	7157	TP53	983	CDK1	negative	12889596
8503	8503	7157	TP53	1017	CDK2	negative	12732645
8505	8505	7157	TP53	1026	CDKN1A	positive	10101800;10327058;10499591;10522058;10566557;10597242;11444825;11892838;12665570;12889596;12902982;14522900;15851483;15882981;15897882;17280505;18172861;18645021;19501055;19713748;20673369;21084835;21245169;21557991;22532570;22732402;7753560;9916993
8506	8506	7157	TP53	1026	CDKN1A	negative	15208672;16970927;17344317
8509	8509	7157	TP53	1111	CHEK1	negative	15016801
8511	8511	7157	TP53	11200	CHEK2	negative	10531348
8512	8512	7157	TP53	1147	CHUK	negative	15469934
8513	8513	7157	TP53	1158	CKM	positive	8389468
8514	8514	7157	TP53	1410	CRYAB	positive	21556774
8515	8515	7157	TP53	1499	CTNNB1	negative	19411072
8516	8516	7157	TP53	1509	CTSD	positive	10029407
8518	8518	7157	TP53	1642	DDB1	positive	16357511
8519	8519	7157	TP53	1642	DDB1	negative	19382146
8520	8520	7157	TP53	1643	DDB2	positive	16357511
8523	8523	7157	TP53	1786	DNMT1	positive	20570896
8524	8524	7157	TP53	1786	DNMT1	negative	20570896;21478913
8526	8526	7157	TP53	1843	DUSP1	positive	12890671;15611668
8527	8527	7157	TP53	1869	E2F1	negative	8557038
8528	8528	7157	TP53	1871	E2F3	negative	20428827
8529	8529	7157	TP53	144455	E2F7	positive	22802528
8530	8530	7157	TP53	1956	EGFR	positive	10029407
8533	8533	7157	TP53	1969	EPHA2	positive	11641774
8535	8535	7157	TP53	2146	EZH2	positive	15208672
8536	8536	7157	TP53	2146	EZH2	negative	15208672;21165554
8537	8537	7157	TP53	355	FAS	positive	10101800;11313989
8540	8540	7157	TP53	2247	FGF2	negative	10029407
8541	8541	7157	TP53	2321	FLT1	positive	16432214
8543	8543	7157	TP53	2305	FOXM1	negative	21518729
8547	8547	7157	TP53	1647	GADD45A	positive	10566557
8548	8548	7157	TP53	1647	GADD45A	negative	17344317;18350249
8551	8551	7157	TP53	9518	GDF15	positive	10618379
8554	8554	7157	TP53	2765	GML	positive	10717525
8556	8556	7157	TP53	2950	GSTP1	positive	18505928
8557	8557	7157	TP53	28996	HIPK2	positive	11740489
8558	8558	7157	TP53	3172	HNF4A	negative	16895524
8561	8561	7157	TP53	3326	HSP90AB1	negative	15284248
8565	8565	7157	TP53	3428	IFI16	positive	18974396
8567	8567	7157	TP53	3480	IGF1R	negative	12444079;17097318
8569	8569	7157	TP53	3486	IGFBP3	positive	10101800
8571	8571	7157	TP53	10527	IPO7	negative	22284678
8572	8572	7157	TP53	10365	KLF2	negative	23202365
8573	8573	7157	TP53	8379	MAD1L1	negative	12876282
8574	8574	7157	TP53	4134	MAP4	negative	19411072
8575	8575	7157	TP53	4170	MCL1	negative	19411072
8576	8576	7157	TP53	4176	MCM7	negative	15899946
8577	8577	7157	TP53	4193	MDM2	positive	10566557;10718212;12902982;15851483;20837136;22223137;22532570;9645455;9858609
8580	8580	7157	TP53	4233	MET	negative	21831840
8581	8581	7157	TP53	4255	MGMT	negative	17564708;19846904
8584	8584	7157	TP53	4312	MMP1	negative	15108353
8585	8585	7157	TP53	4313	MMP2	positive	10029407;11792711;9343394
8587	8587	7157	TP53	4583	MUC2	positive	12374798
8588	8588	7157	TP53	4609	MYC	negative	19411072
8591	8591	7157	TP53	4824	NKX3-1	negative	17202838
8592	8592	7157	TP53	58484	NLRC4	positive	15580302
8594	8594	7157	TP53	4968	OGG1	positive	16293709
8595	8595	7157	TP53	5079	PAX5	positive	21319196
8596	8596	7157	TP53	5159	PDGFRB	positive	18697203
8597	8597	7157	TP53	64065	PERP	negative	17344317
8599	8599	7157	TP53	10401	PIAS3	negative	11877452
8603	8603	7157	TP53	5366	PMAIP1	positive	14695212
8605	8605	7157	TP53	5371	PML	positive	14992722
8608	8608	7157	TP53	5524	PTPA	negative	10787423
8609	8609	7157	TP53	9055	PRC1	negative	12889596
8612	8612	7157	TP53	5728	PTEN	negative	17344317
8615	8615	7157	TP53	9232	PTTG1	positive	12355087
8616	8616	7157	TP53	9232	PTTG1	negative	15016801
8618	8618	7157	TP53	11186	RASSF1	negative	21364923
8620	8620	7157	TP53	9401	RECQL4	positive	15674334
8621	8621	7157	TP53	7905	REEP5	negative	8557038
8624	8624	7157	TP53	6285	S100B	positive	15178678
8625	8625	7157	TP53	2810	SFN	positive	10101800
8627	8627	7157	TP53	10572	SIVA1	positive	15105421
8628	8628	7157	TP53	10572	SIVA1	positive	15105421
8629	8629	7157	TP53	6513	SLC2A1	negative	22483234
8630	8630	7157	TP53	6533	SLC6A6	negative	16734743
8632	8632	7157	TP53	6752	SSTR2	negative	14695784
8634	8634	7157	TP53	6774	STAT3	negative	11809683
8635	8635	7157	TP53	6916	TBXAS1	negative	14586398
8637	8637	7157	TP53	6934	TCF7L2	negative	14990988
8638	8638	7157	TP53	7015	TERT	negative	10778946;18754863
8639	8639	7157	TP53	7057	THBS1	positive	10029407;10101800
8641	8641	7157	TP53	8797	TNFRSF10A	positive	11313989
8642	8642	7157	TP53	8795	TNFRSF10B	positive	10101800;11313989;11756185
8644	8644	7157	TP53	7157	TP53	positive	22532570
8646	8646	7157	TP53	9540	TP53I3	positive	10101800;14695213
8649	8649	7157	TP53	10346	TRIM22	positive	15064739
8650	8650	7157	TP53	7298	TYMS	negative	21351099
8651	8651	7157	TP53	29128	UHRF1	negative	18220474;19501055
8652	8652	7157	TP53	54887	UHRF1BP1	positive	18220474
8653	8653	7157	TP53	1462	VCAN	positive	12438652
8654	8654	7157	TP53	7422	VEGFA	positive	16684540
8655	8655	7157	TP53	7422	VEGFA	negative	11559575
8656	8656	7157	TP53	7486	WRN	negative	11427532
8658	8658	7157	TP53	7514	XPO1	negative	22284678
8659	8659	7158	TP53BP1	672	BRCA1	positive	15970701
8661	8661	8626	TP63	581	BAX	positive	16007146
8663	8663	8626	TP63	1026	CDKN1A	positive	16007146
8668	8668	8626	TP63	3398	ID2	negative	21478550
8669	8669	8626	TP63	9314	KLF4	negative	20972454
8672	8672	8626	TP63	6925	TCF4	positive	22232078
8673	8673	8626	TP63	7421	VDR	positive	22521434
8679	8679	7161	TP73	27113	BBC3	positive	17700533
8683	8683	7161	TP73	1026	CDKN1A	positive	12841870;17700533
8688	8688	7161	TP73	5366	PMAIP1	positive	17700533
8689	8689	7161	TP73	7015	TERT	negative	16205639
8693	8693	7189	TRAF6	7422	VEGFA	negative	22326918
8695	8695	55809	TRERF1	958	CD40	negative	18652845
8696	8696	55809	TRERF1	941	CD80	negative	18652845
8697	8697	55809	TRERF1	942	CD86	negative	18652845
8698	8698	55809	TRERF1	10859	LILRB1	negative	18652845
8699	8699	55809	TRERF1	10288	LILRB2	negative	18652845
8700	8700	55809	TRERF1	11006	LILRB4	negative	18652845
8701	8701	57761	TRIB3	468	ATF4	negative	15781252;17707795
8703	8703	10626	TRIM16	1674	DES	negative	22009481
8704	8704	10626	TRIM16	1869	E2F1	negative	20729920
8705	8705	10626	TRIM16	7431	VIM	negative	22009481
8709	8709	10155	TRIM28	1871	E2F3	negative	23060449
8710	8710	10155	TRIM28	1874	E2F4	negative	23060449
8715	8715	7227	TRPS1	860	RUNX2	negative	16140555
8716	8716	8295	TRRAP	894	CCND2	positive	11511535
8717	8717	8295	TRRAP	4286	MITF	negative	15581068
8718	8718	8848	TSC22D1	1267	CNP	positive	20802130
8719	8719	1831	TSC22D3	595	CCND1	positive	19814803
8720	8720	1831	TSC22D3	1026	CDKN1A	negative	19814803
8721	8721	1831	TSC22D3	2308	FOXO1	negative	20018851
8722	8722	1831	TSC22D3	2309	FOXO3	negative	20018851
8723	8723	1831	TSC22D3	4303	FOXO4	negative	20018851
8725	8725	7251	TSG101	1956	EGFR	negative	19154774
8726	8726	7251	TSG101	83998	REG4	negative	18643869
8727	8727	8458	TTF2	7173	TPO	positive	8602863
8729	8729	7291	TWIST1	1646	AKR1C2	positive	19051271
8730	8730	7291	TWIST1	208	AKT2	positive	21876555;22982861
8731	8731	7291	TWIST1	472	ATM	positive	19051271
8733	8733	7291	TWIST1	648	BMI1	positive	21876555
8734	8734	7291	TWIST1	960	CD44	positive	17487558
8735	8735	7291	TWIST1	999	CDH1	negative	15311212;19581928;20053763;21876555;22899291
8738	8738	7291	TWIST1	1503	CTPS1	positive	19051271
8740	8740	7291	TWIST1	26052	DNM3	positive	18033314
8741	8741	7291	TWIST1	2065	ERBB3	negative	19051271
8742	8742	7291	TWIST1	2099	ESR1	negative	22056872
8743	8743	7291	TWIST1	2149	F2R	negative	19051271
8744	8744	7291	TWIST1	2335	FN1	positive	20646316
8745	8745	7291	TWIST1	2353	FOS	positive	19051271
8746	8746	7291	TWIST1	9518	GDF15	positive	19051271
8747	8747	7291	TWIST1	3383	ICAM1	positive	17487558
8748	8748	7291	TWIST1	3611	ILK	negative	19051271
8749	8749	7291	TWIST1	3688	ITGB1	positive	17487558
8751	8751	7291	TWIST1	5594	MAPK1	positive	23222305
8752	8752	7291	TWIST1	5595	MAPK3	positive	23222305
8754	8754	7291	TWIST1	4313	MMP2	positive	20646316
8755	8755	7291	TWIST1	4602	MYB	negative	19051271
8756	8756	7291	TWIST1	4763	NF1	negative	19051271
8757	8757	7291	TWIST1	7025	NR2F1	positive	19051271
8758	8758	7291	TWIST1	5203	PFDN4	negative	19051271
8759	8759	7291	TWIST1	5906	RAP1A	negative	19051271
8760	8760	7291	TWIST1	5934	RBL2	negative	19051271
8761	8761	7291	TWIST1	860	RUNX2	negative	21503964;21931630
8763	8763	7291	TWIST1	8406	SRPX	negative	19051271
8764	8764	7291	TWIST1	7076	TIMP1	negative	19513566
8765	8765	7291	TWIST1	4904	YBX1	positive	21876555
8767	8767	117581	TWIST2	1646	AKR1C2	positive	19051271
8768	8768	117581	TWIST2	472	ATM	positive	19051271
8769	8769	117581	TWIST2	960	CD44	positive	17487558
8771	8771	117581	TWIST2	1000	CDH2	negative	19581928
8773	8773	117581	TWIST2	1503	CTPS1	positive	19051271
8775	8775	117581	TWIST2	2065	ERBB3	negative	19051271
8776	8776	117581	TWIST2	2149	F2R	negative	19051271
8777	8777	117581	TWIST2	2335	FN1	positive	20646316
8778	8778	117581	TWIST2	2353	FOS	positive	19051271
8779	8779	117581	TWIST2	9518	GDF15	positive	19051271
8780	8780	117581	TWIST2	3383	ICAM1	positive	17487558
8781	8781	117581	TWIST2	3611	ILK	negative	19051271
8782	8782	117581	TWIST2	3688	ITGB1	positive	17487558
8783	8783	117581	TWIST2	4313	MMP2	positive	20646316
8784	8784	117581	TWIST2	4602	MYB	negative	19051271
8785	8785	117581	TWIST2	4763	NF1	negative	19051271
8786	8786	117581	TWIST2	7025	NR2F1	positive	19051271
8787	8787	117581	TWIST2	5203	PFDN4	negative	19051271
8789	8789	117581	TWIST2	5906	RAP1A	negative	19051271
8790	8790	117581	TWIST2	5934	RBL2	negative	19051271
8791	8791	117581	TWIST2	860	RUNX2	negative	21931630
8793	8793	117581	TWIST2	8406	SRPX	negative	19051271
8796	8796	29128	UHRF1	5243	ABCB1	negative	20037778
8797	8797	29128	UHRF1	5468	PPARG	negative	22286757
8798	8798	29128	UHRF1	5925	RB1	positive	16007129
8804	8804	8725	URI1	367	AR	negative	21730289
8805	8805	7391	USF1	19	ABCA1	positive	11861672
8806	8806	7391	USF1	183	AGT	negative	18802024
8807	8807	7391	USF1	324	APC	positive	11241666
8810	8810	7391	USF1	116519	APOA5	positive	15684402;18572192
8812	8812	7391	USF1	430	ASCL2	negative	12917334
8814	8814	7391	USF1	567	B2M	positive	12480693
8817	8817	7391	USF1	914	CD2	positive	7929376
8818	8818	7391	USF1	634	CEACAM1	positive	21050451;8055923
8819	8819	7391	USF1	1048	CEACAM5	positive	7876096
8820	8820	7391	USF1	4261	CIITA	positive	9491997
8823	8823	7391	USF1	1509	CTSD	positive	9731700
8824	8824	7391	USF1	7852	CXCR4	positive	10229837
8825	8825	7391	USF1	1588	CYP19A1	negative	12917334
8826	8826	7391	USF1	1543	CYP1A1	negative	9388470
8831	8831	7391	USF1	2332	FMR1	positive	11058604
8833	8833	7391	USF1	3170	FOXA2	positive	22460558
8834	8834	7391	USF1	140628	GATA5	positive	22625849
8835	8835	7391	USF1	2645	GCK	positive	9677331
8836	8836	7391	USF1	3162	HMOX1	positive	15242350
8837	8837	7391	USF1	3214	HOXB4	positive	12791656
8848	8848	7391	USF1	5033	P4HA1	positive	16488890
8849	8849	7391	USF1	5196	PF4	positive	15187018
8850	8850	7391	USF1	5284	PIGR	positive	14644095
8854	8854	7391	USF1	5730	PTGDS	positive	17574780
8855	8855	7391	USF1	5730	PTGDS	negative	18817855
8856	8856	7391	USF1	5743	PTGS2	negative	18817855
8859	8859	7391	USF1	6277	S100A6	positive	11118618
8861	8861	7391	USF1	26135	SERBP1	positive	18234320
8862	8862	7391	USF1	5054	SERPINE1	positive	16902162
8866	8866	7391	USF1	6573	SLC19A1	positive	15214842
8868	8868	7391	USF1	6582	SLC22A2	positive	17314196
8872	8872	7391	USF1	7015	TERT	positive	12970752
8873	8873	7391	USF1	7015	TERT	negative	12941894
8875	8875	7391	USF1	7040	TGFB1	positive	14757763
8876	8876	7391	USF1	7042	TGFB2	positive	11776974
8877	8877	7391	USF1	7156	TOP3A	positive	9748294
8878	8878	7391	USF1	100187907	TRAP	positive	12663664
8880	8880	7392	USF2	19	ABCA1	positive	11861672
8881	8881	7392	USF2	324	APC	positive	11241666
8883	8883	7392	USF2	116519	APOA5	positive	18572192
8885	8885	7392	USF2	430	ASCL2	negative	12917334
8887	8887	7392	USF2	498	ATP5F1A	positive	10434034
8888	8888	7392	USF2	567	B2M	positive	12480693
8891	8891	7392	USF2	914	CD2	positive	7929376
8892	8892	7392	USF2	634	CEACAM1	positive	8055923
8893	8893	7392	USF2	1048	CEACAM5	positive	7876096
8896	8896	7392	USF2	1509	CTSD	positive	9731700
8897	8897	7392	USF2	3579	CXCR2	positive	10229837
8898	8898	7392	USF2	7852	CXCR4	positive	10229837
8899	8899	7392	USF2	1588	CYP19A1	negative	12917334
8903	8903	7392	USF2	2332	FMR1	positive	11058604
8906	8906	7392	USF2	3162	HMOX1	positive	15242350
8907	8907	7392	USF2	3214	HOXB4	positive	12791656
8909	8909	7392	USF2	3482	IGF2R	positive	12857727
8913	8913	7392	USF2	5033	P4HA1	positive	16488890
8914	8914	7392	USF2	3651	PDX1	positive	10393088
8915	8915	7392	USF2	5196	PF4	positive	15187018
8916	8916	7392	USF2	5284	PIGR	positive	14644095
8923	8923	7392	USF2	6573	SLC19A1	positive	15214842
8925	8925	7392	USF2	7015	TERT	positive	12970752
8926	8926	7392	USF2	7015	TERT	negative	12941894
8928	8928	7392	USF2	7040	TGFB1	positive	14757763
8930	8930	7392	USF2	7042	TGFB2	positive	11776974
8932	8932	7392	USF2	7057	THBS1	positive	15184388
8933	8933	7392	USF2	7156	TOP3A	positive	11557042
8934	8934	7392	USF2	100187907	TRAP	positive	12663664
8940	8940	7421	VDR	793	CALB1	positive	1317496
8942	8942	7421	VDR	929	CD14	positive	16402404
8943	8943	7421	VDR	999	CDH1	positive	22213313
8945	8945	7421	VDR	1027	CDKN1B	positive	16518840
8946	8946	7421	VDR	1473	CST5	positive	19662683
8947	8947	7421	VDR	3576	CXCL8	positive	9431991
8950	8950	7421	VDR	1591	CYP24A1	positive	23463632
8951	8951	7421	VDR	1591	CYP24A1	negative	9687155
8954	8954	7421	VDR	1576	CYP3A4	positive	12147248;19712670
8958	8958	7421	VDR	1581	CYP7A1	negative	19106115;20371703
8960	8960	7421	VDR	27121	DKK4	negative	18408752
8961	8961	7421	VDR	1956	EGFR	negative	16087726
8966	8966	7421	VDR	3206	HOXA10	positive	15905361
8967	8967	7421	VDR	3486	IGFBP3	negative	23770368
8969	8969	7421	VDR	3586	IL10	negative	20691220
8970	8970	7421	VDR	3593	IL12B	negative	21310195
8971	8971	7421	VDR	3558	IL2	negative	7565732
8972	8972	7421	VDR	3569	IL6	negative	11050002
8973	8973	7421	VDR	9611	NCOR1	positive	23098689
8978	8978	7421	VDR	5741	PTH	negative	17095575;7489414
8979	8979	7421	VDR	6502	SKP2	negative	16883603
8981	8981	7421	VDR	27242	TNFRSF21	positive	12520529
